seed,alpha,w,fid,erank
1,0.2,1.4000000000000001,10.494820320180848,3.2687089549303057
1,0.2,1.5,11.921485245743723,3.2687089549303057
1,0.3,-0.5,4.562243502081601,2.9700993468165398
1,0.3,-0.4,4.508424678109831,2.9700993468165398
1,0.3,-0.3,3.9289718402924403,2.9700993468165398
1,0.3,-0.19999999999999996,3.8229846126800995,2.9700993468165398
1,0.3,-0.09999999999999998,3.4871222544874794,2.9700993468165398
1,0.3,0.0,3.59650286741299,2.9700993468165398
1,0.3,0.10000000000000009,3.683374360624784,2.9700993468165398
1,0.3,0.20000000000000007,3.7145784646593096,2.9700993468165398
1,0.3,0.30000000000000004,3.5416879116786064,2.9700993468165398
1,0.3,0.4,3.6592415652412527,2.9700993468165398
1,0.3,0.5,3.8547340298302273,2.9700993468165398
1,0.3,0.6000000000000001,4.789597513731356,2.9700993468165398
1,0.3,0.7000000000000002,5.040918751532688,2.9700993468165398
1,0.3,0.8,5.156886613366961,2.9700993468165398
1,0.3,0.9000000000000001,6.468056310417529,2.9700993468165398
1,0.3,1.0,6.137599730420564,2.9700993468165398
1,0.3,1.1,7.76212064085472,2.9700993468165398
1,0.3,1.2000000000000002,8.667060811627636,2.9700993468165398
1,0.3,1.3,11.011257164873541,2.9700993468165398
1,0.3,1.4000000000000001,11.62407434647201,2.9700993468165398
1,0.3,1.5,13.092117618653546,2.9700993468165398
1,0.5,-0.5,5.089335659526942,2.375597729563713
1,0.5,-0.4,4.878148646094839,2.375597729563713
1,0.5,-0.3,4.16775728463449,2.375597729563713
1,0.5,-0.19999999999999996,3.9776014715476764,2.375597729563713
1,0.5,-0.09999999999999998,3.5605707658357377,2.375597729563713
1,0.5,0.0,3.59650286741299,2.375597729563713
1,0.5,0.10000000000000009,3.648813447097116,2.375597729563713
1,0.5,0.20000000000000007,3.6414383818269718,2.375597729563713
1,0.5,0.30000000000000004,3.503724299715271,2.375597729563713
1,0.5,0.4,3.712251242818888,2.375597729563713
1,0.5,0.5,3.957069344442619,2.375597729563713
1,0.5,0.6000000000000001,5.191303250695113,2.375597729563713
1,0.5,0.7000000000000002,5.63094702916005,2.375597729563713
1,0.5,0.8,5.801301444915783,2.375597729563713
1,0.5,0.9000000000000001,7.659538199099706,2.375597729563713
1,0.5,1.0,7.3596197364402665,2.375597729563713
1,0.5,1.1,9.524999963996667,2.375597729563713
1,0.5,1.2000000000000002,11.004604858054256,2.375597729563713
1,0.5,1.3,13.870644982869374,2.375597729563713
1,0.5,1.4000000000000001,14.925935518652757,2.375597729563713
1,0.5,1.5,16.93982104225701,2.375597729563713
1,0.7,-0.5,5.207482266826393,1.8090080924034118
1,0.7,-0.4,4.928998756422819,1.8090080924034118
1,0.7,-0.3,4.216073430765353,1.8090080924034118
1,0.7,-0.19999999999999996,3.993148775837563,1.8090080924034118
1,0.7,-0.09999999999999998,3.576086586754137,1.8090080924034118
1,0.7,0.0,3.59650286741299,1.8090080924034118
1,0.7,0.10000000000000009,3.654706821546787,1.8090080924034118
1,0.7,0.20000000000000007,3.6693309004184256,1.8090080924034118
1,0.7,0.30000000000000004,3.5881104458087543,1.8090080924034118
1,0.7,0.4,3.8796521544076588,1.8090080924034118
1,0.7,0.5,4.169260130700407,1.8090080924034118
1,0.7,0.6000000000000001,5.614301214793152,1.8090080924034118
1,0.7,0.7000000000000002,6.257100726193101,1.8090080924034118
1,0.7,0.8,6.485487259428921,1.8090080924034118
1,0.7,0.9000000000000001,8.837038532848116,1.8090080924034118
1,0.7,1.0,8.742772580867491,1.8090080924034118
1,0.7,1.1,11.274236489948306,1.8090080924034118
1,0.7,1.2000000000000002,13.189373647710067,1.8090080924034118
1,0.7,1.3,16.533315656031007,1.8090080924034118
1,0.7,1.4000000000000001,17.982343089163624,1.8090080924034118
1,0.7,1.5,20.339550309940144,1.8090080924034118
1,1.0,-0.5,6.739565396859736,1.0
1,1.0,-0.4,5.9274354749323175,1.0
1,1.0,-0.3,4.76426093211394,1.0
1,1.0,-0.19999999999999996,4.316892800779588,1.0
1,1.0,-0.09999999999999998,3.698005814743585,1.0
1,1.0,0.0,3.59650286741299,1.0
1,1.0,0.10000000000000009,3.678539878317039,1.0
1,1.0,0.20000000000000007,3.802304302636623,1.0
1,1.0,0.30000000000000004,4.001603245289869,1.0
1,1.0,0.4,4.904407650689079,1.0
1,1.0,0.5,5.682454748567981,1.0
